step,loss,l1_loss,kld_loss
11500,0.33916741609573364,0.27736425399780273,0.006180316209793091
11600,0.41114234924316406,0.35038983821868896,0.0060752518475055695
11700,0.2830673158168793,0.2217683345079422,0.006129898130893707
11800,0.36362016201019287,0.30043429136276245,0.006318587809801102
11900,0.6107050776481628,0.5570793151855469,0.005362577736377716
12000,0.38249868154525757,0.3250243663787842,0.0057474300265312195
12100,0.3543214797973633,0.29109296202659607,0.006322853267192841
12200,0.3050168752670288,0.2466532588005066,0.005836360156536102
12300,0.4023352563381195,0.3406030535697937,0.006173219531774521
12400,0.2414858639240265,0.18680281937122345,0.005468305200338364
12500,0.3350942134857178,0.2739715874195099,0.006112262606620789
12600,0.3217714726924896,0.2638964056968689,0.005787506699562073
12700,0.2852846682071686,0.21931353211402893,0.006597112864255905
12800,0.38551393151283264,0.3411053717136383,0.004440855234861374
12900,0.3044172525405884,0.25152233242988586,0.005289491266012192
13000,0.24369430541992188,0.18856219947338104,0.0055132098495960236
13100,0.32491591572761536,0.2815307676792145,0.004338514059782028
13200,0.2623277008533478,0.19879573583602905,0.006353195756673813
13300,0.3242427706718445,0.27492767572402954,0.004931509494781494
13400,0.47009846568107605,0.43277838826179504,0.003732006996870041
13500,0.32266470789909363,0.2794923484325409,0.004317235201597214
13600,0.35318440198898315,0.3063448965549469,0.004683949053287506
13700,0.37717142701148987,0.330975741147995,0.004619568586349487
13800,0.3889216482639313,0.3495480418205261,0.0039373598992824554
13900,0.31863895058631897,0.2646486461162567,0.005399029701948166
14000,0.3247738778591156,0.27843526005744934,0.004633862525224686
14100,0.33347174525260925,0.29657408595085144,0.0036897659301757812
14200,0.3643783628940582,0.32623156905174255,0.0038146786391735077
14300,0.4387458562850952,0.39388731122016907,0.004485853016376495
14400,0.40973228216171265,0.37231382727622986,0.003741845488548279
14500,0.45555922389030457,0.4167989194393158,0.003876030445098877
14600,0.37957626581192017,0.32666805386543274,0.005290821194648743
14700,0.4376826882362366,0.39989709854125977,0.003778558224439621
14800,0.3025744557380676,0.2726159691810608,0.0029958486557006836
14900,0.29972517490386963,0.2619221806526184,0.0037802979350090027
15000,0.27835404872894287,0.23675598204135895,0.004159808158874512
15100,0.24463370442390442,0.20509324967861176,0.003954045474529266
15200,0.428727924823761,0.4005655348300934,0.002816237509250641
15300,0.350787878036499,0.31351685523986816,0.0037271007895469666
15400,0.315555214881897,0.281791627407074,0.0033763572573661804
15500,0.24283981323242188,0.2035919427871704,0.0039247870445251465
15600,0.27616509795188904,0.23736035823822021,0.003880474716424942
15700,0.2755087912082672,0.24328544735908508,0.0032223351299762726
15800,0.2987399101257324,0.26821690797805786,0.0030523017048835754
15900,0.48253846168518066,0.4530531167984009,0.002948533743619919
16000,0.31099626421928406,0.2784307897090912,0.003256548196077347
16100,0.33668163418769836,0.3119965195655823,0.002468511462211609
16200,0.3556317985057831,0.32827579975128174,0.0027355998754501343
16300,0.3445852994918823,0.3206559419631958,0.002392936497926712
16400,0.2920306622982025,0.2627132534980774,0.0029317401349544525
16500,0.29265838861465454,0.2653035819530487,0.0027354806661605835
16600,0.2823934555053711,0.2576344609260559,0.002475898712873459
16700,0.25708621740341187,0.23258648812770844,0.0024499744176864624
16800,0.4000495374202728,0.37289366126060486,0.002715587615966797
16900,0.38600850105285645,0.3492083251476288,0.0036800168454647064
17000,0.2656824588775635,0.23998460173606873,0.0025697872042655945
17100,0.21481040120124817,0.19068075716495514,0.0024129636585712433
17200,0.3992651402950287,0.3788198232650757,0.00204453244805336
17300,0.21582572162151337,0.17990587651729584,0.003591984510421753
17400,0.27313822507858276,0.2465059459209442,0.0026632286608219147
17500,0.3884553909301758,0.36684420704841614,0.002161119133234024
17600,0.29608869552612305,0.2746337056159973,0.0021454989910125732
17700,0.2697679102420807,0.24749991297721863,0.002226799726486206
17800,0.3026283383369446,0.280089408159256,0.0022538937628269196
17900,0.208805650472641,0.19020383059978485,0.0018601827323436737
18000,0.3390476703643799,0.3167459964752197,0.0022301673889160156
18100,0.20200641453266144,0.18073955178260803,0.0021266862750053406
18200,0.2830868363380432,0.2600466310977936,0.002304021269083023
18300,0.28999409079551697,0.26847606897354126,0.002151802182197571
18400,0.29339396953582764,0.27378952503204346,0.0019604451954364777
18500,0.2947844862937927,0.27565905451774597,0.001912541687488556
18600,0.35151198506355286,0.3363892734050751,0.0015122704207897186
18700,0.2342415153980255,0.20843754708766937,0.002580396831035614
18800,0.2891228199005127,0.26632392406463623,0.002279888838529587
18900,0.3223007619380951,0.30569788813591003,0.0016602873802185059
19000,0.30073094367980957,0.2796368896961212,0.0021094046533107758
19100,0.3451373279094696,0.33057668805122375,0.0014560632407665253
19200,0.32216471433639526,0.30860480666160583,0.0013559907674789429
19300,0.2806629538536072,0.2626936435699463,0.0017969310283660889
19400,0.3807380199432373,0.3676227629184723,0.0013115257024765015
19500,0.19584906101226807,0.18096433579921722,0.001488473266363144
19600,0.3379964828491211,0.32521742582321167,0.0012779049575328827
19700,0.1998409926891327,0.18392963707447052,0.0015911348164081573
19800,0.36784496903419495,0.354319304227829,0.0013525672256946564
19900,0.47440221905708313,0.46245935559272766,0.0011942870914936066
20000,0.3357977867126465,0.32053235173225403,0.0015265420079231262
20100,0.33650609850883484,0.3215368688106537,0.0014969222247600555
20200,0.31076791882514954,0.29790133237838745,0.0012866593897342682
20300,0.2790073752403259,0.2674885392189026,0.0011518821120262146
20400,0.303015798330307,0.2911817133426666,0.0011834092438220978
20500,0.28799253702163696,0.27306148409843445,0.001493103802204132
20600,0.3466096818447113,0.33363446593284607,0.0012975223362445831
20700,0.22640055418014526,0.21321675181388855,0.0013183802366256714
20800,0.34728890657424927,0.33565351366996765,0.001163538545370102
20900,0.26379552483558655,0.25325578451156616,0.0010539740324020386
21000,0.23683248460292816,0.2245698720216751,0.0012262612581253052
21100,0.31793397665023804,0.30768465995788574,0.0010249316692352295
21200,0.280579149723053,0.26552924513816833,0.001504991203546524
21300,0.18473422527313232,0.17171384394168854,0.001302037388086319
21400,0.24612894654273987,0.23474259674549103,0.001138634979724884
21500,0.20500022172927856,0.19381417334079742,0.0011186040937900543
21600,0.2615237236022949,0.251415491104126,0.0010108239948749542
21700,0.1607183814048767,0.14969725906848907,0.0011021122336387634
21800,0.37827640771865845,0.37058764696121216,0.0007688775658607483
21900,0.2927468419075012,0.28450268507003784,0.0008244141936302185
22000,0.31532466411590576,0.30634090304374695,0.0008983761072158813
22100,0.2850383222103119,0.2769198715686798,0.000811845064163208
22200,0.3562225103378296,0.347644567489624,0.0008577927947044373
22300,0.37717586755752563,0.36714643239974976,0.0010029450058937073
22400,0.20398736000061035,0.19453224539756775,0.00094551220536232
22500,0.29993149638175964,0.29054197669029236,0.0009389519691467285
22600,0.2729285955429077,0.2663094699382782,0.0006619133055210114
22700,0.2442360371351242,0.23746420443058014,0.0006771832704544067
22800,0.24435456097126007,0.23505325615406036,0.0009301304817199707
22900,0.2930906116962433,0.28577566146850586,0.000731494277715683
23000,0.3259924650192261,0.3197266757488251,0.0006265789270401001
23100,0.3522600531578064,0.3464500904083252,0.0005809962749481201
23200,0.26818180084228516,0.2616446316242218,0.0006537176668643951
23300,0.2257366180419922,0.2193531095981598,0.0006383508443832397
23400,0.22074805200099945,0.21409401297569275,0.0006654039025306702
23500,0.2690424919128418,0.26370078325271606,0.0005341693758964539
23600,0.2524018883705139,0.247637540102005,0.0004764348268508911
23700,0.35322970151901245,0.3480738699436188,0.0005155839025974274
23800,0.44217032194137573,0.4377407431602478,0.00044295936822891235
23900,0.2137739658355713,0.2084738165140152,0.0005300156772136688
24000,0.37539568543434143,0.3706555962562561,0.0004740096628665924
24100,0.1906970739364624,0.18644440174102783,0.0004252679646015167
24200,0.3215166926383972,0.31723135709762573,0.0004285350441932678
24300,0.3601798713207245,0.3568296730518341,0.0003350190818309784
24400,0.26202014088630676,0.25827500224113464,0.0003745146095752716
24500,0.17932233214378357,0.1748548150062561,0.0004467517137527466
24600,0.2053070366382599,0.19958727061748505,0.0005719773471355438
24700,0.15391217172145844,0.15013018250465393,0.00037819892168045044
24800,0.25193238258361816,0.24854876101016998,0.00033836066722869873
24900,0.20194561779499054,0.19908839464187622,0.0002857223153114319
25000,0.25450050830841064,0.2505728304386139,0.000392768532037735
25100,0.20443758368492126,0.20108187198638916,0.00033557042479515076
25200,0.23612065613269806,0.23287026584148407,0.0003250390291213989
25300,0.12530608475208282,0.12206459790468216,0.00032414868474006653
25400,0.29494959115982056,0.2915821075439453,0.0003367476165294647
25500,0.23411425948143005,0.23024199903011322,0.00038722530007362366
25600,0.22201761603355408,0.21958895027637482,0.00024286657571792603
25700,0.24931979179382324,0.24635227024555206,0.0002967528998851776
25800,0.22306972742080688,0.22059811651706696,0.0002471618354320526
25900,0.33286598324775696,0.3301903307437897,0.0002675652503967285
26000,0.2716338634490967,0.2691121995449066,0.00025216490030288696
26100,0.3155190050601959,0.3129083216190338,0.00026106834411621094
26200,0.3225523829460144,0.320186972618103,0.0002365410327911377
26300,0.3444886803627014,0.3422384560108185,0.00022502243518829346
26400,0.22656643390655518,0.22447144985198975,0.00020949915051460266
26500,0.29465755820274353,0.2920145094394684,0.00026430562138557434
26600,0.19923125207424164,0.19640733301639557,0.00028239190578460693
26700,0.27386680245399475,0.2717609405517578,0.00021058693528175354
26800,0.35648417472839355,0.35429826378822327,0.0002185925841331482
26900,0.190043643116951,0.18806476891040802,0.00019788742065429688
27000,0.18845851719379425,0.18632027506828308,0.00021382421255111694
27100,0.33453452587127686,0.332806795835495,0.00017277151346206665
27200,0.38739725947380066,0.38559335470199585,0.00018038973212242126
27300,0.23507849872112274,0.2333250790834427,0.00017534196376800537
27400,0.3848719000816345,0.3833334743976593,0.00015384331345558167
27500,0.26382628083229065,0.26189735531806946,0.00019289180636405945
27600,0.28928324580192566,0.288028746843338,0.00012544915080070496
27700,0.2520347237586975,0.25063011050224304,0.00014046207070350647
27800,0.2392112910747528,0.23774400353431702,0.0001467280089855194
27900,0.22581350803375244,0.22431716322898865,0.0001496337354183197
28000,0.16163086891174316,0.16005375981330872,0.00015771016478538513
28100,0.29896798729896545,0.2976152300834656,0.00013527646660804749
28200,0.3400028645992279,0.3387078046798706,0.00012950599193572998
28300,0.24495437741279602,0.24349123239517212,0.00014631450176239014
28400,0.2342071384191513,0.23280352354049683,0.000140361487865448
28500,0.26464933156967163,0.2631775438785553,0.0001471787691116333
28600,0.31208574771881104,0.31100425124168396,0.00010814890265464783
28700,0.2525136470794678,0.25144320726394653,0.00010704249143600464
28800,0.3735196888446808,0.37190935015678406,0.00016103312373161316
28900,0.3055996298789978,0.3045427203178406,0.00010569021105766296
29000,0.2975007891654968,0.29625341296195984,0.00012473762035369873
29100,0.24441306293010712,0.24320495128631592,0.00012081116437911987
29200,0.3713056445121765,0.37029698491096497,0.00010086596012115479
29300,0.23007933795452118,0.22907082736492157,0.00010085105895996094
29400,0.29319608211517334,0.2922012209892273,9.948760271072388e-05
29500,0.36812084913253784,0.36728593707084656,8.349120616912842e-05
29600,0.3717687129974365,0.3707975447177887,9.71183180809021e-05
29700,0.29215580224990845,0.29108577966690063,0.00010700151324272156
29800,0.31352099776268005,0.3126571476459503,8.638575673103333e-05
29900,0.22292089462280273,0.22195257246494293,9.683147072792053e-05
30000,0.2387228012084961,0.237859845161438,8.629634976387024e-05
30100,0.2795799672603607,0.2786620259284973,9.179487824440002e-05
30200,0.33560818433761597,0.3346484899520874,9.597092866897583e-05
30300,0.20826822519302368,0.20735381543636322,9.144097566604614e-05
30400,0.2154090702533722,0.21423475444316864,0.00011743232607841492
30500,0.23295408487319946,0.23206642270088196,8.876621723175049e-05
30600,0.282615065574646,0.28184813261032104,7.669255137443542e-05
30700,0.16859668493270874,0.167573943734169,0.00010227411985397339
30800,0.240831196308136,0.23978672921657562,0.00010444596409797668
30900,0.20712250471115112,0.206445574760437,6.769225001335144e-05
31000,0.24708648025989532,0.24639901518821716,6.874650716781616e-05
31100,0.2812325954437256,0.2803594172000885,8.73170793056488e-05
31200,0.19469088315963745,0.19404593110084534,6.449595093727112e-05
31300,0.2967225909233093,0.2960444688796997,6.781145930290222e-05
31400,0.21018341183662415,0.20941872894763947,7.646903395652771e-05
31500,0.19381284713745117,0.19316691160202026,6.459280848503113e-05
31600,0.25861096382141113,0.25774168968200684,8.69259238243103e-05
31700,0.20385566353797913,0.2031174600124359,7.382035255432129e-05
31800,0.2739177942276001,0.27323564887046814,6.821379065513611e-05
31900,0.19867917895317078,0.19804736971855164,6.318092346191406e-05
32000,0.26271888613700867,0.26187700033187866,8.41878354549408e-05
32100,0.2455315887928009,0.244929239153862,6.023421883583069e-05
32200,0.17667919397354126,0.1760336458683014,6.455555558204651e-05
32300,0.15733830630779266,0.15647031366825104,8.67992639541626e-05
32400,0.19041016697883606,0.18964585661888123,7.643178105354309e-05
32500,0.1053696870803833,0.10481994599103928,5.4974108934402466e-05
32600,0.26484227180480957,0.2641785442829132,6.637349724769592e-05
32700,0.26666387915611267,0.265966534614563,6.973370909690857e-05
32800,0.24749532341957092,0.24692852795124054,5.668029189109802e-05
32900,0.24365085363388062,0.2430957853794098,5.550682544708252e-05
33000,0.19499987363815308,0.1944609433412552,5.389377474784851e-05
33100,0.26137909293174744,0.2606280744075775,7.510185241699219e-05
33200,0.25754624605178833,0.2568610608577728,6.851926445960999e-05
33300,0.30844855308532715,0.30794382095336914,5.0473958253860474e-05
33400,0.26797136664390564,0.26737967133522034,5.916878581047058e-05
33500,0.3498695194721222,0.3493199646472931,5.4955482482910156e-05
33600,0.1601797640323639,0.15945389866828918,7.25872814655304e-05
33700,0.29679131507873535,0.2961788773536682,6.124377250671387e-05
33800,0.27632394433021545,0.2756141722202301,7.097795605659485e-05
33900,0.2279939353466034,0.22749079763889313,5.031377077102661e-05
34000,0.18800467252731323,0.18724210560321808,7.625669240951538e-05
34100,0.1806667447090149,0.18014055490493774,5.2619725465774536e-05
34200,0.23784831166267395,0.23727473616600037,5.735829472541809e-05
34300,0.3106926381587982,0.31005871295928955,6.339326500892639e-05
34400,0.2761490046977997,0.2756187915802002,5.302205681800842e-05
34500,0.19621872901916504,0.19575712084770203,4.616007208824158e-05
34600,0.3176702558994293,0.3171047270298004,5.655363202095032e-05
34700,0.27979305386543274,0.27925509214401245,5.37969172000885e-05
34800,0.27796608209609985,0.277450293302536,5.158036947250366e-05
34900,0.25486481189727783,0.25425201654434204,6.128102540969849e-05
35000,0.3086800277233124,0.3080998957157135,5.801394581794739e-05
35100,0.20085445046424866,0.20036479830741882,4.89652156829834e-05
35200,0.34013596177101135,0.339548259973526,5.8770179748535156e-05
35300,0.314247727394104,0.3137861490249634,4.6156346797943115e-05
35400,0.27987128496170044,0.27932485938072205,5.4642558097839355e-05
35500,0.30379194021224976,0.3033105731010437,4.8138201236724854e-05
35600,0.2321939617395401,0.23167964816093445,5.1431357860565186e-05
35700,0.29297691583633423,0.29242902994155884,5.478784441947937e-05
35800,0.22883251309394836,0.22835876047611237,4.737451672554016e-05
35900,0.20428891479969025,0.20379233360290527,4.9658119678497314e-05
36000,0.3118170499801636,0.31128397583961487,5.330890417098999e-05
36100,0.24905984103679657,0.2486409693956375,4.188716411590576e-05
36200,0.31934764981269836,0.31884101033210754,5.066394805908203e-05
36300,0.22719572484493256,0.22664371132850647,5.520135164260864e-05
36400,0.2790699601173401,0.2784997224807739,5.702301859855652e-05
36500,0.23842567205429077,0.23789817094802856,5.27501106262207e-05
36600,0.1548062115907669,0.15421895682811737,5.872547626495361e-05
36700,0.2122252732515335,0.211725115776062,5.001574754714966e-05
36800,0.15083394944667816,0.15043295919895172,4.009902477264404e-05
36900,0.1862330287694931,0.18584410846233368,3.889203071594238e-05
37000,0.3177807033061981,0.31718909740448,5.916133522987366e-05
37100,0.21483686566352844,0.21430645883083344,5.304068326950073e-05
37200,0.2014000415802002,0.2009180337190628,4.8201531171798706e-05
37300,0.19156545400619507,0.19109885394573212,4.6659260988235474e-05
37400,0.1320202350616455,0.13145768642425537,5.6255608797073364e-05
37500,0.25430381298065186,0.25375840067863464,5.4541975259780884e-05
37600,0.19753789901733398,0.1970742791891098,4.636123776435852e-05
37700,0.16713851690292358,0.16666604578495026,4.7247856855392456e-05
37800,0.2537420392036438,0.25332191586494446,4.201382398605347e-05
37900,0.18233256042003632,0.1818692833185196,4.632771015167236e-05
38000,0.22480246424674988,0.22435468435287476,4.477798938751221e-05
38100,0.16067951917648315,0.16006533801555634,6.141886115074158e-05
38200,0.1990129053592682,0.19857506453990936,4.3783336877822876e-05
38300,0.14424040913581848,0.14368104934692383,5.593523383140564e-05
38400,0.1974124014377594,0.19678454101085663,6.27860426902771e-05
38500,0.2835257649421692,0.2829101085662842,6.156414747238159e-05
38600,0.24072806537151337,0.24028706550598145,4.409998655319214e-05
38700,0.25837334990501404,0.25793761014938354,4.357472062110901e-05
38800,0.2207345962524414,0.2202586531639099,4.7594308853149414e-05
38900,0.1929609775543213,0.19257284700870514,3.881379961967468e-05
39000,0.23481503129005432,0.23424625396728516,5.6877732276916504e-05
39100,0.16887898743152618,0.1684499830007553,4.29004430770874e-05
39200,0.21039262413978577,0.20990920066833496,4.834309220314026e-05
39300,0.1426287293434143,0.14217986166477203,4.48860228061676e-05
39400,0.18986117839813232,0.1893574744462967,5.036965012550354e-05
39500,0.2652735710144043,0.2647452652454376,5.2832067012786865e-05
39600,0.30820232629776,0.30776190757751465,4.404038190841675e-05
39700,0.2753225564956665,0.2748642861843109,4.582852125167847e-05
39800,0.26575225591659546,0.26541391015052795,3.3833086490631104e-05
39900,0.2959803342819214,0.29551732540130615,4.630163311958313e-05
40000,0.31869789958000183,0.3183753192424774,3.2257288694381714e-05
40100,0.22662782669067383,0.22621838748455048,4.09446656703949e-05
40200,0.2640666961669922,0.2636669874191284,3.997236490249634e-05
40300,0.29267382621765137,0.29221516847610474,4.5865774154663086e-05
40400,0.21033117175102234,0.2099105417728424,4.206225275993347e-05
40500,0.24026286602020264,0.23987729847431183,3.855675458908081e-05
40600,0.16292712092399597,0.16252195835113525,4.051625728607178e-05
40700,0.18455949425697327,0.18413317203521729,4.2632222175598145e-05
40800,0.2139381766319275,0.21352367103099823,4.145130515098572e-05
40900,0.3450273275375366,0.344368577003479,6.587430834770203e-05
41000,0.21481090784072876,0.2144334316253662,3.7748366594314575e-05
41100,0.1866014301776886,0.1860683113336563,5.331262946128845e-05
41200,0.167148619890213,0.16669520735740662,4.5340508222579956e-05
41300,0.227677583694458,0.2272225022315979,4.550814628601074e-05
41400,0.28983211517333984,0.28935888409614563,4.7322362661361694e-05
41500,0.2951347529888153,0.2946315109729767,5.0324946641922e-05
41600,0.23315313458442688,0.23265551030635834,4.976242780685425e-05
41700,0.19811448454856873,0.19775258004665375,3.6191195249557495e-05
41800,0.19628986716270447,0.1958325207233429,4.573538899421692e-05
41900,0.2503976821899414,0.25000444054603577,3.9324164390563965e-05
42000,0.13305847346782684,0.13275516033172607,3.0331313610076904e-05
42100,0.278658002614975,0.278343141078949,3.14861536026001e-05
42200,0.19403153657913208,0.19364480674266815,3.867223858833313e-05
42300,0.18101109564304352,0.1804085671901703,6.0252845287323e-05
42400,0.19589462876319885,0.19548436999320984,4.102662205696106e-05
42500,0.2823605537414551,0.281914621591568,4.459172487258911e-05
42600,0.15669801831245422,0.15631480515003204,3.832206130027771e-05
42700,0.1231490969657898,0.12276840955018997,3.80687415599823e-05
42800,0.24399997293949127,0.2436147779226303,3.851950168609619e-05
42900,0.20098739862442017,0.20045778155326843,5.296245217323303e-05
43000,0.24510091543197632,0.24469172954559326,4.0918588638305664e-05
43100,0.2580516040325165,0.25762972235679626,4.218891263008118e-05
43200,0.2259896695613861,0.22561825811862946,3.714114427566528e-05
43300,0.16951148211956024,0.16906757652759552,4.439055919647217e-05
43400,0.18165960907936096,0.18130551278591156,3.540888428688049e-05
43500,0.1637720763683319,0.16346745193004608,3.046169877052307e-05
43600,0.23968040943145752,0.239384725689888,2.9567629098892212e-05
43700,0.15038877725601196,0.14986325800418854,5.255267024040222e-05
43800,0.1674545705318451,0.1671050637960434,3.495067358016968e-05
43900,0.15600672364234924,0.1556677669286728,3.3896416425704956e-05
44000,0.21938137710094452,0.21898619830608368,3.9517879486083984e-05
44100,0.2268276959657669,0.22653071582317352,2.969801425933838e-05
44200,0.21702440083026886,0.21666572988033295,3.586709499359131e-05
44300,0.22614113986492157,0.2257663756608963,3.7476420402526855e-05
44400,0.281156986951828,0.2808138132095337,3.431737422943115e-05
44500,0.28655460476875305,0.28626999258995056,2.8461217880249023e-05
44600,0.14012452960014343,0.13975679874420166,3.6772340536117554e-05
44700,0.16752177476882935,0.1672041267156601,3.176555037498474e-05
44800,0.2096043825149536,0.20926199853420258,3.423914313316345e-05
44900,0.21242710947990417,0.2121160924434662,3.110244870185852e-05
45000,0.15671703219413757,0.15631316602230072,4.038587212562561e-05
45100,0.24145188927650452,0.24117214977741241,2.7973204851150513e-05
